0,2.729,14.463
0,2.325,11.328
0,2.628,13.867
0,2.936,12.760
0,3.070,11.914
0,3.173,11.406
0,3.245,12.044
0,3.304,11.663
0,3.321,11.084
0,3.330,10.764
0,3.286,10.664
0,3.249,10.582
0,3.189,10.482
0,3.148,10.847
0,3.210,11.133
0,3.211,11.016
0,3.226,10.938
0,3.224,10.915
0,3.238,10.938
0,3.240,10.876
0,3.219,10.859
0,3.186,10.863
0,3.177,10.866
0,3.157,10.954
0,3.144,10.938
0,3.118,10.906
0,3.098,10.907
0,3.083,10.865
0,3.080,10.979
0,3.063,11.113
0,3.054,10.977
0,3.037,10.938
0,3.017,10.901
0,3.001,11.056
0,2.983,11.179
0,2.970,11.150
0,2.958,11.122
0,2.940,11.212
0,2.924,11.133
0,2.910,11.098
0,2.895,11.113
0,2.881,11.176
0,2.870,11.151
0,2.859,11.092
0,2.847,11.035
0,2.836,11.068
0,2.825,11.082
0,2.814,11.054
0,2.804,11.027
0,2.794,11.113
0,2.784,11.133
0,2.774,11.152
0,2.765,11.245
0,2.757,11.240
0,2.748,11.256
0,2.741,11.200
0,2.733,11.175
0,2.725,11.225
0,2.716,11.274
0,2.709,11.348
0,2.701,11.348
0,2.694,11.399
0,2.687,11.536
0,2.680,11.539
0,2.673,11.688
0,2.666,11.737
0,2.660,11.831
0,2.654,11.905
0,2.649,11.885
0,2.643,11.911
0,2.637,11.936
0,2.631,12.010
0,2.625,12.104
0,2.619,12.158
0,2.615,12.204
0,2.609,12.292
0,2.604,12.402
0,2.599,12.490
0,2.593,12.575
0,2.588,12.693
0,2.583,12.798
0,2.577,12.876
0,2.572,12.929
0,2.567,12.985
0,2.561,13.091
0,2.556,13.208
0,2.550,13.259
0,2.543,13.385
0,2.538,13.494
0,2.534,13.553
0,2.528,13.615
0,2.523,13.668
0,2.519,13.680
0,2.515,13.752
0,2.510,13.834
0,2.506,13.906
0,2.501,14.050
0,2.496,14.139
0,2.492,14.202
0,2.488,14.272
0,2.484,14.359
0,2.480,14.418
0,2.477,14.484
0,2.472,14.571
0,2.467,14.622
0,2.464,14.650
0,2.460,14.704
0,2.457,14.749
0,2.452,14.862
0,2.448,14.944
0,2.444,15.007
0,2.441,15.080
0,2.437,15.161
0,2.433,15.214
0,2.430,15.293
0,2.426,15.391
0,2.422,15.500
0,2.418,15.562
0,2.414,15.638
0,2.409,15.806
0,2.406,15.889
0,2.403,15.964
0,2.399,16.054
0,2.396,16.133
0,2.392,16.227
0,2.389,16.325
0,2.385,16.394
0,2.382,16.428
0,2.379,16.489
0,2.375,16.588
0,2.372,16.668
0,2.368,16.800
0,2.366,16.850
0,2.363,16.920
0,2.360,16.983
0,2.356,17.078
0,2.353,17.179
0,2.349,17.279
0,2.347,17.329
0,2.343,17.463
0,2.340,17.531
0,2.337,17.589
0,2.334,17.672
0,2.331,17.737
0,2.328,17.814
0,2.325,17.880
0,2.322,17.963
0,2.319,18.027
0,2.316,18.167
0,2.312,18.262
0,2.310,18.323
0,2.308,18.388
0,2.305,18.447
0,2.302,18.538
0,2.299,18.608
0,2.297,18.684
0,2.294,18.770
0,2.291,18.840
0,2.289,18.926
0,2.286,18.983
0,2.283,19.055
0,2.280,19.143
0,2.278,19.189
0,2.275,19.277
0,2.274,19.341
0,2.271,19.403
0,2.269,19.472
0,2.266,19.531
0,2.264,19.599
0,2.262,19.677
0,2.259,19.773
0,2.257,19.844
0,2.255,19.886
0,2.253,19.940
0,2.250,20.016
0,2.248,20.089
0,2.247,20.124
0,2.244,20.182
0,2.242,20.249
0,2.240,20.297
0,2.238,20.380
0,2.236,20.418
0,2.234,20.448
0,2.232,20.507
0,2.230,20.584
0,2.227,20.650
0,2.225,20.714
0,2.223,20.745
0,2.221,20.813
0,2.219,20.864
0,2.217,20.907
0,2.215,20.951
0,2.213,21.018
0,2.211,21.065
0,2.209,21.128
0,2.207,21.192
0,2.205,21.204
1,1.773,38.672
1,1.754,35.742
1,1.794,34.766
1,1.794,34.863
1,1.787,34.922
1,1.791,34.375
1,1.795,34.096
1,1.795,34.229
